id,year_of_reporting,product_name,company,country/region,commodity_industry,commodity_sector,product_weight,cfp,carbon_intensity
22295.0,2016,metsä board prime fbb cxb (carta allura),Metsä Board,finland,materials,construction & commercial materials,1000.0,766.0,0.77
22295.0,2013,"carta elega is a fully coated folding boxboard, gc1, based on 100 % fresh forest fibres. typical end uses are cosmetics and other luxury packagings and graphical applications.",Metsä Board,finland,materials,construction & commercial materials,1000.0,482.0,0.48
22295.0,2015,carta elega,Metsä Board,finland,"forest and paper products - forestry, timber, pulp and paper, rubber",construction & commercial materials,1000.0,804.0,0.8
22295.0,2016,metsä board prime fbb cxl (tako hid l jti),Metsä Board,finland,materials,construction & commercial materials,1000.0,767.0,0.77
22295.0,2016,metsä board prime fbb cxx (tako hid x jti),Metsä Board,finland,materials,construction & commercial materials,1000.0,767.0,0.77
22295.0,2016,metsä board pro fbb (avanta prima),Metsä Board,finland,materials,construction & commercial materials,1000.0,811.0,0.81
22295.0,2016,metsä board pro fbb bright (carta solida),Metsä Board,finland,materials,construction & commercial materials,1000.0,534.0,0.53
22295.0,2016,metsäboard pro fbb cx (tako cx lite s),Metsä Board,finland,materials,construction & commercial materials,1000.0,776.0,0.78
22295.0,2013,"avanta prima is a fully coated folding boxboard, gc2, based on 100 % fresh forest fibress. typical end uses are high-quality pharmaceuticals, daily cosmetics and food packagings.",Metsä Board,finland,materials,construction & commercial materials,1000.0,478.0,0.48
22295.0,2015,avanta prima,Metsä Board,finland,"forest and paper products - forestry, timber, pulp and paper, rubber",construction & commercial materials,1000.0,811.0,0.81
22295.0,2013,"carta solida is a fully coated bctmp board with a white back, based on 100 % fresh forest fibres. carta solida is suitable for packaging and graphical end uses and it is available in reels and sheets.",Metsä Board,finland,materials,construction & commercial materials,1000.0,359.0,0.36
22295.0,2015,carta solida,Metsä Board,finland,"forest and paper products - forestry, timber, pulp and paper, rubber",construction & commercial materials,1000.0,534.0,0.53
22295.0,2013,"carta integra is a fully coated bctmp board with a coated back,  based on 100 % fresh forest fibres. carta integra is suitable for graphical and packaging end uses and it is available in reels and sheets.",Metsä Board,finland,materials,construction & commercial materials,1000.0,359.0,0.36
22295.0,2015,carta integra,Metsä Board,finland,"forest and paper products - forestry, timber, pulp and paper, rubber",construction & commercial materials,1000.0,534.0,0.53
22295.0,2013,"kemiart brite is a tradional white top kraftliner for retail packages with large colour-printed areas and line pictures with excellent contrast, based on 100 % fresh forest fibres. it is used for corrugated packaging.",Metsä Board,finland,materials,construction & commercial materials,1000.0,398.0,0.4
22295.0,2013,"batabak 515 is a fully coated bleached paperboard with uncoated back, based on 100 % fresh forest fibres. typical end use is cigarette packaging.",Metsä Board,finland,materials,construction & commercial materials,1000.0,781.0,0.78
22295.0,2013,"batabak 580 is a fully coated bleached paperboard with  a coated back, based on 100 % fresh forest fibres. typical end use is cigarette packaging.",Metsä Board,finland,materials,construction & commercial materials,1000.0,792.0,0.79
22295.0,2013,"batabak 510 is a fully coated bleached paperboard with uncoated back, based on 100 % fresh forest fibres. typical end use is cigarette packaging.",Metsä Board,finland,materials,construction & commercial materials,1000.0,781.0,0.78
22322.0,2014,glass container,Owens-Illinois,usa,materials,packaging for consumer goods,0.416,0.153,0.37
22322.0,2014,glass container,Owens-Illinois,usa,materials,packaging for consumer goods,0.416,0.11,0.26
22322.0,2014,glass container,Owens-Illinois,usa,materials,packaging for consumer goods,0.416,0.117,0.28
22322.0,2014,glass container,Owens-Illinois,usa,materials,packaging for consumer goods,0.416,0.171,0.41
22379.0,2014,billerudkorsnäs liquid lc,BillerudKorsnäs,sweden,materials,packaging for consumer goods,1000.0,407.0,0.41
22379.0,2015,billerudkorsnäs liquid lc,BillerudKorsnäs,sweden,containers & packaging,packaging for consumer goods,1000.0,407.0,0.41
22645.0,2013,"tft-lcd products is the use of the optical properties of liquid crystals to achieve the image display, liquid crystal main structure is poured into the vacuum between the two pieces of glass, glass, applied voltage and control the proper spacing of the deflection characteristics of the incident light can be changed to to image display. for the automobile products's tft-lcd module, the product is defined as b to b (business to business) products, ranging from the cradle to the door inventory, according to standard pcr system boundaries should be compulsory included in carbon footprint assessment phase are as follows:  . mining and raw materials made  . manufacture of major components  . transport components  . product assembly stage. the models 069la of automobile panel was complete the dual certification of carbon footprint and water footprint  by sgs in 2011.",Chunghwa Picture Tubes Ltd,taiwan,technology hardware & equipment,"computer, it & telecom",0.28,12.0,42.86
22710.0,2014,coca-cola (all packaging and sizes),Coca-Cola HBC AG,switzerland,"food, beverage & tobacco",food & beverage,1.093,0.1673,0.15
22710.0,2015,coca-cola (all packaging and sizes),Coca-Cola HBC AG,switzerland,food & beverage processing,food & beverage,1.093,0.158,0.14
22710.0,2016,coca-cola (all packaging and sizes),Coca-Cola HBC AG,switzerland,"food, beverage & tobacco",food & beverage,1.093,0.147,0.13
22917.0,2015,wind turbine g90 2 megawats,"Gamesa Corporación Tecnológica, S.A.",spain,electrical equipment and machinery,comm. equipm. & capital goods,361000.0,1251625.0,3.47
22917.0,2015,wind turbine g114 2 megawats,"Gamesa Corporación Tecnológica, S.A.",spain,electrical equipment and machinery,comm. equipm. & capital goods,400000.0,1532608.0,3.83
22917.0,2015,wind turbine g128 5 megawats,"Gamesa Corporación Tecnológica, S.A.",spain,electrical equipment and machinery,comm. equipm. & capital goods,600000.0,3718044.0,6.2
22917.0,2015,wind turbine g132 5 megawats,"Gamesa Corporación Tecnológica, S.A.",spain,electrical equipment and machinery,comm. equipm. & capital goods,600000.0,3276187.0,5.46
23195.0,2013,hp elitedisplay e201 20-inch led backlit monitor,Hewlett-Packard,usa,technology hardware & equipment,"computer, it & telecom",7.1,300.0,42.25
23195.0,2013,hp compaq la2206xc 21.5-inch webcam monitor,Hewlett-Packard,usa,technology hardware & equipment,"computer, it & telecom",8.3,380.0,45.78
23195.0,2013,hp laserjet enterprise m4555fskm mfp (note that this product is representative of 61 similar products for which full lcas were performed),Hewlett-Packard,usa,technology hardware & equipment,"computer, it & telecom",52.5,16100.0,306.67
23195.0,2013,hp compaq la2405x 24-inch led backlit monitor,Hewlett-Packard,usa,technology hardware & equipment,"computer, it & telecom",10.1,460.0,45.54
23195.0,2013,hp envy 120 inkjet printer,Hewlett-Packard,usa,technology hardware & equipment,"computer, it & telecom",7.2,231.4,32.14
23195.0,2013,hp scanjet 7500 (note that this product is representative of 5 similar products for which full lcas were performed),Hewlett-Packard,usa,technology hardware & equipment,"computer, it & telecom",10.61,262.1,24.7
23195.0,2013,hp compaq elite 8300 usdt pc,Hewlett-Packard,usa,technology hardware & equipment,"computer, it & telecom",3.1,420.0,135.48
23195.0,2013,hp compaq 8200 elite sff business pc,Hewlett-Packard,usa,technology hardware & equipment,"computer, it & telecom",7.6,500.0,65.79
23195.0,2013,hp compaq elite 8300 mt pc,Hewlett-Packard,usa,technology hardware & equipment,"computer, it & telecom",11.2,580.0,51.79
23195.0,2013,hp elitebook folio 9470m,Hewlett-Packard,usa,technology hardware & equipment,"computer, it & telecom",1.61,230.0,142.86
23195.0,2013,hp elitebook 8460p notebook pc,Hewlett-Packard,usa,technology hardware & equipment,"computer, it & telecom",2.25,290.0,128.89
23195.0,2013,hp elitebook 8570w mobile workstation,Hewlett-Packard,usa,technology hardware & equipment,"computer, it & telecom",3.0,370.0,123.33
23634.0,2016,canvas wood lateral,Herman Miller,usa,consumer durables & apparel,"home durables, textiles, & equipment",70.2,54.0,0.77
23634.0,2016,canvas wood pedestal 2016,Herman Miller,usa,consumer durables & apparel,"home durables, textiles, & equipment",88.7,77.0,0.87
23634.0,2015,embody chair,Herman Miller,usa,"consumer durables, household and personal products","home durables, textiles, & equipment",23.59,98.0,4.15
23634.0,2016,embody chair,Herman Miller,usa,consumer durables & apparel,"home durables, textiles, & equipment",23.59,98.0,4.15
23634.0,2016,canvas wood tower,Herman Miller,usa,consumer durables & apparel,"home durables, textiles, & equipment",107.0,43.0,0.4
23634.0,2016,new aeron chair,Herman Miller,usa,consumer durables & apparel,"home durables, textiles, & equipment",19.323,87.0,4.5
23634.0,2015,caper stacking chair,Herman Miller,usa,"consumer durables, household and personal products","home durables, textiles, & equipment",9.53,26.0,2.73
23634.0,2016,caper stacking chair,Herman Miller,usa,consumer durables & apparel,"home durables, textiles, & equipment",9.53,26.0,2.73
23634.0,2015,aeron chair,Herman Miller,usa,"consumer durables, household and personal products","home durables, textiles, & equipment",24.95,91.0,3.65
23634.0,2016,aeron chair,Herman Miller,usa,consumer durables & apparel,"home durables, textiles, & equipment",24.95,98.0,3.93
23634.0,2015,mirra 2 chair,Herman Miller,usa,"consumer durables, household and personal products","home durables, textiles, & equipment",19.05,105.0,5.51
23634.0,2016,mirra 2 chair,Herman Miller,usa,consumer durables & apparel,"home durables, textiles, & equipment",19.05,105.0,5.51
23634.0,2015,"sayl work chair, suspension back",Herman Miller,usa,"consumer durables, household and personal products","home durables, textiles, & equipment",17.24,82.0,4.76
23634.0,2016,"sayl work chair, suspension back",Herman Miller,usa,consumer durables & apparel,"home durables, textiles, & equipment",17.24,82.0,4.76
23634.0,2015,setu multipurpose chair with lyris 2,Herman Miller,usa,"consumer durables, household and personal products","home durables, textiles, & equipment",7.71,48.0,6.23
23634.0,2016,setu multipurpose chair with lyris 2,Herman Miller,usa,consumer durables & apparel,"home durables, textiles, & equipment",7.71,48.0,6.23
23634.0,2015,celle chair,Herman Miller,usa,"consumer durables, household and personal products","home durables, textiles, & equipment",24.95,72.0,2.89
23634.0,2016,celle chair,Herman Miller,usa,consumer durables & apparel,"home durables, textiles, & equipment",24.95,72.0,2.89
23634.0,2016,aeron work stool,Herman Miller,usa,consumer durables & apparel,"home durables, textiles, & equipment",34.93,102.0,2.92
23634.0,2016,canvas wood credenza 2016,Herman Miller,usa,consumer durables & apparel,"home durables, textiles, & equipment",99.5,76.0,0.76
2377.0,2014,graphite 2500 dect,BT Group,united kingdom,telecommunication services,"computer, it & telecom",1.4,4.7,3.36
2377.0,2015,graphite 2500 dect,BT Group,united kingdom,telecommunication services,"computer, it & telecom",1.4,4.7,3.36
2377.0,2014,home hub 2.0,BT Group,united kingdom,telecommunication services,"computer, it & telecom",1.1,57.0,51.82
2377.0,2015,home hub 2.0,BT Group,united kingdom,telecommunication services,"computer, it & telecom",1.1,57.0,51.82
2377.0,2014,home hub 3.0,BT Group,united kingdom,telecommunication services,"computer, it & telecom",1.2,33.0,27.5
2377.0,2015,home hub 3.0,BT Group,united kingdom,telecommunication services,"computer, it & telecom",1.2,33.0,27.5
2377.0,2014,vision+ box,BT Group,united kingdom,telecommunication services,"computer, it & telecom",1.7,88.0,51.76
2377.0,2015,vision+ box,BT Group,united kingdom,telecommunication services,"computer, it & telecom",1.7,88.0,51.76
2555.0,2014,carbon black,Cabot Corporation,usa,materials,chemicals,1000.0,2280.0,2.28
2688.0,2014,multi function printer,Canon Inc.,japan,technology hardware & equipment,"computer, it & telecom",71.0,39.0,0.55
2688.0,2014,multi function printer with a built-in facsimile,Canon Inc.,japan,technology hardware & equipment,"computer, it & telecom",30.98,57.0,1.84
2688.0,2014,digital camera,Canon Inc.,japan,technology hardware & equipment,"computer, it & telecom",0.553,13.0,23.51
2688.0,2014,single lens reflex camera system,Canon Inc.,japan,technology hardware & equipment,"computer, it & telecom",1.53,19.0,12.42
2802.0,2013,ingeo--biopolymer (polylactid) made from corn starch,Cargill,usa,"food, beverage & tobacco",food & beverage,1.0,1.3,1.3
2802.0,2014,ingeo,Cargill,usa,"food, beverage & tobacco",food & beverage,1.0,1.3,1.3
28843.0,2013,"series 29 hydrant - squat hydrant suitable for use with water and neutral liquids, to a maximum temperature of 70 degrees centigrade. complies with requirements of bs750:2006 and bsen1074-2:2004 and en14339:2005, underground hydrants. also to bs en 1074-6 for potable (drinking) water. this product has kitemark and wras approval. the 2938832112 replaces the 2928832112.",AVK,united kingdom,capital goods,comm. equipm. & capital goods,13.0,31.33,2.41
28843.0,2014,series 29/388 squat hydrant,AVK,united kingdom,capital goods,comm. equipm. & capital goods,13.0,30.05,2.31
28843.0,2013,"the series 21/75 is a resilient seat, wedge gate valve for isolation purposes, suitable for use with water and neutral liquids (sewage), to a maximum temperature of +70 degrees centegrade. the series 21/75 is a new alternative to a series 21/50 in some applications. therefore where a 21/75 is sold we can calculate the emissions saved in contrast to the sale of a 21/50.",AVK,united kingdom,capital goods,comm. equipm. & capital goods,41.0,94.08,2.29
28843.0,2013,"gas product - small 555 series cast iron softseal valve, pn16. this series 555 softseal valve is a double-faced, resilient seat wedge gate valve. it is designed primarily for the isolation of natural gas and towns gas. kitemark approved for gis/v7 part 1.",AVK,united kingdom,capital goods,comm. equipm. & capital goods,23.0,44.27,1.92
28843.0,2014,series 555/300 gate valve,AVK,united kingdom,capital goods,comm. equipm. & capital goods,23.0,33.44,1.45
28843.0,2014,series 21/50 gate valve,AVK,united kingdom,capital goods,comm. equipm. & capital goods,41.0,62.63,1.53
28843.0,2014,series 202/31 repair clamp,AVK,united kingdom,capital goods,comm. equipm. & capital goods,7.0,57.07,8.15
28921.0,2016,see attached sheet,Pacific Coast Producers,usa,"food, beverage & tobacco",food & beverage,907.19,187.161,0.21
28933.0,2013,ecoworx carpet tile with shaw's eco solution q nylon 6 face fiber,"Shaw Industries Group, Inc.",usa,consumer durables & apparel,"home durables, textiles, & equipment",0.267906666666667,14.6,54.5
28991.0,2016,pet preforms for bottles,Retal,lithuania,materials,packaging for consumer goods,0.03,0.0108,0.36
2908.0,2013,page printer speedia n3600,"Casio Computer Co., Ltd.",japan,consumer durables & apparel,"home durables, textiles, & equipment",45.0,2344.0,52.09
2908.0,2014,speedia n3600,"Casio Computer Co., Ltd.",japan,consumer durables & apparel,"home durables, textiles, & equipment",45.0,2344.0,52.09
3022.0,2016,lineal alkyl bencene (lab),"Compañía Española de Petróleos, S.A.U. CEPSA",spain,energy,chemicals,1000.0,6109.0,6.11
3022.0,2016,lineal alkyl bencene (lab),"Compañía Española de Petróleos, S.A.U. CEPSA",spain,energy,chemicals,1000.0,890.0,0.89
30495.0,2016,e - series solar panels (spr-327ne-wht-d ar modules),SunPower Corporation,usa,capital goods,comm. equipm. & capital goods,18.6,281.0,15.11
31487.0,2013,droid razr,Motorola Mobility,usa,consumer durables & apparel,"home durables, textiles, & equipment",0.127,29.96,235.91
3193.0,2013,"50” tft-lcd tv module which consisted of the following main components: pcba, converter, tft-lcd panel, led backlight",Innolux Corporation,taiwan,technology hardware & equipment,"computer, it & telecom",14.96,145.0,9.69
32738.0,2013,can/bottle vending machine  -30selections  -cooling / warming  - r744 heat pump refrigeration system  - led lighting,Sanden,japan,capital goods,comm. equipm. & capital goods,342.462,3139.9,9.17
32738.0,2014,vending machine,Sanden,japan,capital goods,comm. equipm. & capital goods,342.462,2403.2,7.02
32738.0,2015,vending machine,Sanden,japan,electrical equipment and machinery,comm. equipm. & capital goods,342.462,2268.1,6.62
32838.0,2015,sodium sulphate,Crimidesa,spain,chemicals,chemicals,1000.0,180.0,0.18
32838.0,2016,sodium sulphate,Crimidesa,spain,materials,chemicals,1000.0,140.0,0.14
3329.0,2013,ip phone,"Cisco Systems, Inc.",usa,technology hardware & equipment,"computer, it & telecom",3.5,278.0,79.43
3329.0,2013,small rack mount switch,"Cisco Systems, Inc.",usa,technology hardware & equipment,"computer, it & telecom",2.0,1473.0,736.5
33496.0,2014,walmart brand products,Perfection Bakeries Inc.,usa,food & staples retailing,food & beverage,454.0,164.0,0.36
33496.0,2015,walmart brand products,Perfection Bakeries Inc.,usa,food & staples retailing,food & beverage,454.0,179.0,0.39
33496.0,2016,walmart brand products,Perfection Bakeries Inc.,usa,"food, beverage & tobacco",food & beverage,0.454,0.141,0.31
3435.0,2016,gmp (5'-guanylate),CJ Cheiljedang,south korea,"food, beverage & tobacco",food & beverage,1000.0,24839.0,24.84
3435.0,2016,i&g (5'-ribonucleotide),CJ Cheiljedang,south korea,"food, beverage & tobacco",food & beverage,1000.0,21126.0,21.13
3435.0,2016,imp (5'-inosinate),CJ Cheiljedang,south korea,"food, beverage & tobacco",food & beverage,1000.0,18042.0,18.04
3435.0,2016,l-arginine,CJ Cheiljedang,south korea,"food, beverage & tobacco",food & beverage,1000.0,26836.0,26.84
3435.0,2016,msg (monosodium glutamate),CJ Cheiljedang,south korea,"food, beverage & tobacco",food & beverage,1000.0,3859.0,3.86
3435.0,2016,sugar,CJ Cheiljedang,south korea,"food, beverage & tobacco",food & beverage,1000.0,114.8,0.11
34386.0,2016,nicotine,CONTRAF-NICOTEX-TOBACCO GmbH,germany,"food, beverage & tobacco",food & beverage,1.0,16.884,16.88
3448.0,2013,"organic pigments. pcf value for organic pigments, cradle to gate",Clariant AG,switzerland,materials,chemicals,1.0,26.0,26.0
3448.0,2013,"pcf value for metal and effect pigments, cradle to gate",Clariant AG,switzerland,materials,chemicals,1.0,26.0,26.0
3448.0,2014,organic pigments,Clariant AG,switzerland,materials,chemicals,1.0,26.0,26.0
3448.0,2016,organic pigments,Clariant AG,switzerland,materials,chemicals,1.0,26.0,26.0
3448.0,2016,de-icing fluids,Clariant AG,switzerland,materials,chemicals,1.0,1.85,1.85
3448.0,2016,exolit ammonium polyphosphate	,Clariant AG,switzerland,materials,chemicals,1.0,5.0,5.0
3448.0,2016,exolit op phosphinates	,Clariant AG,switzerland,materials,chemicals,1.0,9.0,9.0
3448.0,2016,sunliquid	,Clariant AG,switzerland,materials,chemicals,0.0333333333333333,0.004,0.12
35290.0,2013,"verre infini, perfumery glass made only with domestic glass from segregation. middle bottle weighing 100g",SGD Group,france,household & personal products,packaging for consumer goods,0.1,0.124,1.24
35290.0,2013,perfumery specific glass. middle bottle weighing 100g,SGD Group,france,household & personal products,packaging for consumer goods,0.1,0.162,1.62
35311.0,2016,interface brazil carpet,"Interface, Inc.",usa,consumer durables & apparel,"home durables, textiles, & equipment",4.164,9.78,2.35
35311.0,2016,interface canada carpet,"Interface, Inc.",usa,consumer durables & apparel,"home durables, textiles, & equipment",4.164,11.06,2.66
35311.0,2013,interface united states carpet tile (the average square meter of carpet tile sold as cool carpet by our interface business in the united states),"Interface, Inc.",usa,consumer durables & apparel,"home durables, textiles, & equipment",4.164,13.39,3.22
35311.0,2014,interface us carpet,"Interface, Inc.",usa,consumer durables & apparel,"home durables, textiles, & equipment",4.164,12.59,3.02
35311.0,2016,interface global lvt,"Interface, Inc.",usa,consumer durables & apparel,"home durables, textiles, & equipment",4.164,17.1,4.11
35311.0,2013,interface emeai carpet tile (the average square meter of carpet tile sold as cool carpet by our interface business in emeai),"Interface, Inc.",usa,consumer durables & apparel,"home durables, textiles, & equipment",4.164,10.1,2.43
35311.0,2015,interface emea carpet,"Interface, Inc.",usa,"textiles, apparel, footwear and luxury goods","home durables, textiles, & equipment",4.164,10.98,2.64
35311.0,2013,interface thailand carpet tile (the average square meter of carpet tile sold as cool carpet by our interface business in southeast asia),"Interface, Inc.",usa,consumer durables & apparel,"home durables, textiles, & equipment",4.164,14.99,3.6
35311.0,2014,interface asia carpet,"Interface, Inc.",usa,consumer durables & apparel,"home durables, textiles, & equipment",4.164,14.09,3.38
35311.0,2016,interface thailand carpet,"Interface, Inc.",usa,consumer durables & apparel,"home durables, textiles, & equipment",4.164,11.3,2.71
35311.0,2013,interface australia carpet tile (the average square meter of carpet tile sold as cool carpet by our interface business in australia),"Interface, Inc.",usa,consumer durables & apparel,"home durables, textiles, & equipment",4.164,17.15,4.12
35311.0,2015,interface australia carpet,"Interface, Inc.",usa,"textiles, apparel, footwear and luxury goods","home durables, textiles, & equipment",4.164,15.93,3.83
35311.0,2016,interface australia carpet,"Interface, Inc.",usa,consumer durables & apparel,"home durables, textiles, & equipment",4.164,12.84,3.08
35311.0,2014,interface europe carpet,"Interface, Inc.",usa,consumer durables & apparel,"home durables, textiles, & equipment",4.164,10.09,2.42
35311.0,2016,interface europe carpet,"Interface, Inc.",usa,consumer durables & apparel,"home durables, textiles, & equipment",4.164,10.41,2.5
35311.0,2015,interface asia carpet,"Interface, Inc.",usa,"textiles, apparel, footwear and luxury goods","home durables, textiles, & equipment",4.164,13.63,3.27
35311.0,2015,interface americas carpet,"Interface, Inc.",usa,"textiles, apparel, footwear and luxury goods","home durables, textiles, & equipment",4.164,12.89,3.1
35311.0,2016,interface americas carpet,"Interface, Inc.",usa,consumer durables & apparel,"home durables, textiles, & equipment",4.164,11.27,2.71
35311.0,2015,interface china carpet,"Interface, Inc.",usa,"textiles, apparel, footwear and luxury goods","home durables, textiles, & equipment",4.164,15.44,3.71
35311.0,2016,interface china carpet,"Interface, Inc.",usa,consumer durables & apparel,"home durables, textiles, & equipment",4.164,15.42,3.7
35374.0,2013,"ethanol. in addition to its use as fuel (in vehicles), ethanol is an input to the food, chemical and cosmetic industries.",Raizen,brazil,energy,chemicals,789.0,750.0,0.95
3565.0,2013,coke zero 330 ml glass bottle,"Coca-Cola Enterprises, Inc.",usa,"food, beverage & tobacco",food & beverage,0.541,0.34,0.63
3565.0,2013,coke zero 500ml pet,"Coca-Cola Enterprises, Inc.",usa,"food, beverage & tobacco",food & beverage,0.541,0.22,0.41
3565.0,2013,coca-cola 300ml can,"Coca-Cola Enterprises, Inc.",usa,"food, beverage & tobacco",food & beverage,0.3,0.17,0.57
3565.0,2013,coke zero- 2 litre plastic bottle,"Coca-Cola Enterprises, Inc.",usa,"food, beverage & tobacco",food & beverage,2.0,0.4,0.2
3565.0,2013,oasis summer fruits  - 375ml glass,"Coca-Cola Enterprises, Inc.",usa,"food, beverage & tobacco",food & beverage,0.614,0.35,0.57
3565.0,2013,oasis summer fruits - 500ml plastic bottle,"Coca-Cola Enterprises, Inc.",usa,"food, beverage & tobacco",food & beverage,0.541,0.24,0.44
3565.0,2013,coca-cola 300ml glass bottle,"Coca-Cola Enterprises, Inc.",usa,"food, beverage & tobacco",food & beverage,0.492,0.36,0.73
3565.0,2013,coca-cola 500ml plastic bottle,"Coca-Cola Enterprises, Inc.",usa,"food, beverage & tobacco",food & beverage,0.541,0.24,0.44
3565.0,2013,coca-cola 2 litre plastic bottle,"Coca-Cola Enterprises, Inc.",usa,"food, beverage & tobacco",food & beverage,2.0,0.5,0.25
3565.0,2013,diet coke 300ml can,"Coca-Cola Enterprises, Inc.",usa,"food, beverage & tobacco",food & beverage,0.3,0.15,0.5
3565.0,2013,diet coke 330ml glass bottle,"Coca-Cola Enterprises, Inc.",usa,"food, beverage & tobacco",food & beverage,0.541,0.34,0.63
3565.0,2013,diet coke 500 ml plastic bottle,"Coca-Cola Enterprises, Inc.",usa,"food, beverage & tobacco",food & beverage,0.541,0.22,0.41
3565.0,2013,diet coke - 2 litre plastic bottle,"Coca-Cola Enterprises, Inc.",usa,"food, beverage & tobacco",food & beverage,2.0,0.4,0.2
3565.0,2013,coke zero 300ml can,"Coca-Cola Enterprises, Inc.",usa,"food, beverage & tobacco",food & beverage,0.3,0.15,0.5
3652.0,2013,netbook (sku: high efficient cpu.10.1-inch led backlight),Compal Electronics,taiwan,technology hardware & equipment,"computer, it & telecom",2.0,156.95,78.48
3652.0,2013,notebook,Compal Electronics,taiwan,technology hardware & equipment,"computer, it & telecom",2.58,131.82,51.09
3768.0,2016,natural gas,CNX Resources,usa,energy,chemicals,0.00127018044,0.063,49.6
37921.0,2015,plastics,Trinseo LLC,usa,chemicals,chemicals,1.0,0.18,0.18
37921.0,2016,plastics,Trinseo LLC,usa,materials,chemicals,1000.0,120.0,0.12
37921.0,2015,latex,Trinseo LLC,usa,chemicals,chemicals,1.0,0.21,0.21
37921.0,2015,rubber,Trinseo LLC,usa,chemicals,chemicals,1.0,0.99,0.99
37921.0,2016,rubber,Trinseo LLC,usa,materials,chemicals,1000.0,1153.0,1.15
37921.0,2016,binders,Trinseo LLC,usa,materials,chemicals,1000.0,210.0,0.21
37977.0,2015,t300,Tennant Company,usa,electrical equipment and machinery,comm. equipm. & capital goods,181.0,655.0,3.62
37977.0,2016,t300,Tennant Company,usa,capital goods,comm. equipm. & capital goods,181.0,4468.7,24.69
38359.0,2016,pesto alla genovese sauce,Barilla Holding SpA,italy,food & staples retailing,food & beverage,0.19,0.546,2.87
38359.0,2014,pasta produced in united states,Barilla Holding SpA,italy,food & staples retailing,food & beverage,1.0,1.279,1.28
38359.0,2015,pasta produced in united states,Barilla Holding SpA,italy,food & staples retailing,food & beverage,1.0,1.317,1.32
38359.0,2014,pasta produced in italy (local consumption),Barilla Holding SpA,italy,food & staples retailing,food & beverage,1.0,0.947,0.95
38359.0,2015,pasta produced in italy (local consumption),Barilla Holding SpA,italy,food & staples retailing,food & beverage,1.0,0.848,0.85
38359.0,2014,pasta produced in italy (for export),Barilla Holding SpA,italy,food & staples retailing,food & beverage,1.0,1.027,1.03
38359.0,2015,pasta produced in italy (for export),Barilla Holding SpA,italy,food & staples retailing,food & beverage,1.0,0.885,0.89
38359.0,2014,pasta produced in greece,Barilla Holding SpA,italy,food & staples retailing,food & beverage,1.0,1.67,1.67
38359.0,2015,pasta produced in greece,Barilla Holding SpA,italy,food & staples retailing,food & beverage,1.0,1.701,1.7
38359.0,2014,pasta produced in turkey,Barilla Holding SpA,italy,food & staples retailing,food & beverage,1.0,0.926,0.93
38359.0,2015,pasta produced in turkey,Barilla Holding SpA,italy,food & staples retailing,food & beverage,1.0,0.936,0.94
38359.0,2014,crisp’n light 7 grains,Barilla Holding SpA,italy,food & staples retailing,food & beverage,0.14,0.181,1.29
38359.0,2015,crisp’n light 7 grains,Barilla Holding SpA,italy,food & staples retailing,food & beverage,0.14,0.211,1.51
38359.0,2014,light rye,Barilla Holding SpA,italy,food & staples retailing,food & beverage,0.27,0.316,1.17
38359.0,2015,light rye,Barilla Holding SpA,italy,food & staples retailing,food & beverage,0.27,0.365,1.35
38359.0,2016,light rye,Barilla Holding SpA,italy,food & staples retailing,food & beverage,0.27,0.386,1.43
38359.0,2014,multi grain,Barilla Holding SpA,italy,food & staples retailing,food & beverage,0.275,0.323,1.17
38359.0,2015,multi grain,Barilla Holding SpA,italy,food & staples retailing,food & beverage,0.275,1.236,4.49
38359.0,2016,multi grain,Barilla Holding SpA,italy,food & staples retailing,food & beverage,0.275,0.34,1.24
38359.0,2016,durum wheat semolina pasta in paperboard box (produced in united states),Barilla Holding SpA,italy,food & staples retailing,food & beverage,1.0,1.33,1.33
38459.0,2013,5 oz can whitemeat tuna,Bumble Bee Foods LLC,usa,"food, beverage & tobacco",food & beverage,0.179,0.68,3.8
38459.0,2013,5 oz can lightmeat tuna,Bumble Bee Foods LLC,usa,"food, beverage & tobacco",food & beverage,0.179,0.39,2.18
39118.0,2013,this is the average footprint of the 31 products we provided walmart in 2012. the unit is in kg co2e/tonne of product.,Stonyfield Farm Inc,usa,"food, beverage & tobacco",food & beverage,1000.0,1361.0,1.36
39118.0,2014,average sku,Stonyfield Farm Inc,usa,"food, beverage & tobacco",food & beverage,1000.0,1360.0,1.36
3928.0,2014,finished cold rolled coil,Tata Steel Europe,united kingdom,materials,construction & commercial materials,1.0,1.1,1.1
3928.0,2014,hot dip galvanised coil,Tata Steel Europe,united kingdom,materials,construction & commercial materials,1.0,1.2,1.2
3928.0,2014,hot rolled coil,Tata Steel Europe,united kingdom,materials,construction & commercial materials,1.0,1.05,1.05
394.0,2017,hon-dashi(r),Ajinomoto Co.Inc.,japan,"food, beverage & tobacco",food & beverage,0.12,1.69,14.08
394.0,2017,knorr(r) cup soup tsubu tappuri corn cream,Ajinomoto Co.Inc.,japan,"food, beverage & tobacco",food & beverage,0.0465,0.33,7.1
394.0,2015,l-lysine monohydrochloride(for feed),Ajinomoto Co.Inc.,japan,food & beverage processing,food & beverage,25.0,130.0,5.2
394.0,2017,l-lysine monohydrochloride(for feed),Ajinomoto Co.Inc.,japan,"food, beverage & tobacco",food & beverage,25.0,130.0,5.2
