food_commodity_group,food_commodity_typology,food_commodity_item,carbon_footprint_,publication_year,country,region,wfp
AGRICULTURAL PROCESSED,FRUIT JUICE LOCAL,ORANGE JUICE,2.0,2018.0,Malta,Mediterranean area,0
AGRICULTURAL PROCESSED,FRUIT JUICE LOCAL,PEAR JUICE,0.46,2019.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,FRUIT JUICE LOCAL,PEAR JUICE,0.5209,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,BUCKWHEAT FLOUR,1.96,2017.0,China,Asia,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,DURUM WHEAT SEMOLINA,0.4,2015.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,DURUM WHEAT SEMOLINA,0.44026,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,DURUM WHEAT SEMOLINA,0.49398,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,DURUM WHEAT SEMOLINA,0.57,2015.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,GRAHAM FLOUR,0.47,2010.0,Sweden,N Europe,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,MAIZE FLOUR,1.31,2017.0,China,Asia,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,MILLET FLOUR,1.37,2017.0,China,Asia,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,OATMEAL FLOUR,0.69,2012.0,Sweden,N Europe,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,OATMEAL FLOUR,0.74,2009.0,UK,N Europe,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,OATMEAL FLOUR,0.87,2012.0,Sweden,N Europe,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,OATMEAL FLOUR,1.01,2013.0,Sweden,N Europe,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,OATMEAL FLOUR,2.32,2017.0,China,Asia,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,SORGHUM FLOUR,1.33,2017.0,China,Asia,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,WHEAT FLOUR,0.32725,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,WHEAT FLOUR,0.36,2015.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,WHEAT FLOUR,0.41,2008.0,Australia,Oceania,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,WHEAT FLOUR,0.47,2012.0,Sweden,N Europe,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,WHEAT FLOUR,0.47,2012.0,Sweden,N Europe,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,WHEAT FLOUR,0.52,2008.0,Sweden,N Europe,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,WHEAT FLOUR,0.52,2008.0,Sweden,N Europe,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,WHEAT FLOUR,0.52,2008.0,Canada,N America,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,WHEAT FLOUR,0.52,2009.0,UK,N Europe,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,WHEAT FLOUR,0.54,2010.0,Australia,Oceania,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,WHEAT FLOUR,0.63,2009.0,Europe,Europe,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,WHEAT FLOUR,0.71586,2016.0,China,Asia,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,WHEAT FLOUR,0.75,2016.0,Europe,Europe,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,WHEAT FLOUR,0.79,2016.0,Europe,Europe,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,WHEAT FLOUR,1.07,2017.0,China,Asia,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,WHEAT FLOUR,1.18,2008.0,World,World,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,WHOLE WHEAT FLOUR,0.27,2014.0,USA,N America,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,WHOLE WHEAT FLOUR,0.2835820896,2009.0,USA,N America,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,WHOLE WHEAT FLOUR,0.3134328358,2009.0,USA,N America,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,WHOLE WHEAT FLOUR,0.416,2009.0,USA,N America,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,WHOLE WHEAT FLOUR,0.461,2009.0,USA,N America,0
AGRICULTURAL PROCESSED,GRAIN FLOUR,WHOLE WHEAT FLOUR,0.51,2010.0,Sweden,N Europe,0
AGRICULTURAL PROCESSED,ICE CREAM,CHOCOLATE (F),6.4,2019.0,World,World,0
AGRICULTURAL PROCESSED,ICE CREAM,CHOCOLATE (F),6.8,2019.0,World,World,0
AGRICULTURAL PROCESSED,ICE CREAM,ICE CREAM (F),1.02,2016.0,World,World,0
AGRICULTURAL PROCESSED,ICE CREAM,VANILLA (F),4.2,2019.0,World,World,0
AGRICULTURAL PROCESSED,ICE CREAM,VANILLA (F),4.4,2019.0,World,World,0
AGRICULTURAL PROCESSED,LEGUME FLOUR,AZUKI BEAN FLOUR,1.32,2017.0,China,Asia,0
AGRICULTURAL PROCESSED,LEGUME FLOUR,MUNG BEAN,1.49,2017.0,China,Asia,0
AGRICULTURAL PROCESSED,LEGUME FLOUR,SOY MEAL,0.34,2008.0,Argentina,S America,0
AGRICULTURAL PROCESSED,LEGUME FLOUR,SOY MEAL,0.9,2008.0,Argentina,S America,0
AGRICULTURAL PROCESSED,LEGUMES CANNED,BEANS IN CAN,0.109,2019.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,LEGUMES CANNED,GREEN BEANS IN CAN,1.45,2010.0,Netherlands,N Europe,0
AGRICULTURAL PROCESSED,MARGARINE,MARGARINE,1.1,2010.0,UK,N Europe,0
AGRICULTURAL PROCESSED,MARGARINE,MARGARINE,1.24,2010.0,UK,N Europe,0
AGRICULTURAL PROCESSED,MARGARINE,MARGARINE,1.32,2010.0,Germany,N Europe,0
AGRICULTURAL PROCESSED,MARGARINE,MARGARINE,1.46,2010.0,Germany,N Europe,0
AGRICULTURAL PROCESSED,MARGARINE,MARGARINE,1.66,2010.0,France,N Europe,0
AGRICULTURAL PROCESSED,MARGARINE,MARGARINE,1.8,2010.0,France,N Europe,0
AGRICULTURAL PROCESSED,NUTS COVERED WITH CHOCOLATE,ALMOND COVERED WITH CHOCOLATE,4.8,2015.0,USA,N America,0
AGRICULTURAL PROCESSED,NUTS COVERED WITH CHOCOLATE,HAZELNUT COVERED WITH CHOCOLATE,3.43,2015.0,USA,N America,0
AGRICULTURAL PROCESSED,NUTS PASTE,ALMOND PASTE,2.89,2015.0,USA,N America,0
AGRICULTURAL PROCESSED,NUTS PASTE,ALMOND PASTE,3.07,2015.0,USA,N America,0
AGRICULTURAL PROCESSED,NUTS PASTE,HAZELNUT CREAM,2.61,2015.0,USA,N America,0
AGRICULTURAL PROCESSED,NUTS PASTE,HAZELNUT CREAM,2.81,2015.0,USA,N America,0
AGRICULTURAL PROCESSED,NUTS PASTE,HAZELNUT PASTE,1.59,2015.0,USA,N America,0
AGRICULTURAL PROCESSED,NUTS PASTE,HAZELNUT PASTE,1.78,2015.0,USA,N America,0
AGRICULTURAL PROCESSED,NUTS PASTE,PEANUT BUTTER,1.15,2014.0,USA,N America,0
AGRICULTURAL PROCESSED,NUTS PASTE,PEANUT PASTE,1.75,2015.0,USA,N America,0
AGRICULTURAL PROCESSED,NUTS PASTE,PEANUT PASTE,1.93,2015.0,USA,N America,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,0.6285,2012.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,1.086,2015.0,Greece,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,1.2922,2011.0,Turkey,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,1.334669565,2010.0,Spain,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,1.346,2012.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,1.3799347830000002,2010.0,Spain,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,1.561,2017.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,1.774,2017.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,1.87869,2014.0,Spain,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,1.9640000000000002,2009.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,2.218,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,2.575,2012.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,2.722,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,2.759,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,2.794,2012.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,2.831,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,2.963,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,3.019,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,3.101,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,3.1065,2012.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,3.139,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,3.257,2012.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,3.265,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,3.483,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,3.499,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,3.59,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,3.6,2012.0,UK,N Europe,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,3.656,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,3.688333333,2012.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,3.878,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,3.904,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,3.947,2008.0,Cyprus,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,4.120333333,2012.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,4.56,2016.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,4.579,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,4.797,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,5.024,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,5.076,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,5.125,2012.0,UK,N Europe,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,5.365,2008.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,5.558,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,6.73,2016.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,8.96,2016.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,11.13,2016.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,OLIVE OIL,17.53,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,PALM OIL,1.0095,2011.0,Malaysia,Asia,0
AGRICULTURAL PROCESSED,OIL,PALM OIL,2.164,2015.0,World,World,0
AGRICULTURAL PROCESSED,OIL,PALM OIL,2.432,2010.0,Europe,Europe,0
AGRICULTURAL PROCESSED,OIL,PALM OIL,2.654,2007.0,Malaysia,Asia,0
AGRICULTURAL PROCESSED,OIL,PALM OIL,3.32,2009.0,Malaysia,Asia,0
AGRICULTURAL PROCESSED,OIL,PEANUT OIL,0.938,2016.0,China,Asia,0
AGRICULTURAL PROCESSED,OIL,PEANUT OIL,4.857,2015.0,World,World,0
AGRICULTURAL PROCESSED,OIL,RAPESEED OIL,0.402,2015.0,World,World,0
AGRICULTURAL PROCESSED,OIL,RAPESEED OIL,1.41,2012.0,France,N Europe,0
AGRICULTURAL PROCESSED,OIL,RAPESEED OIL,1.54,2010.0,UK,N Europe,0
AGRICULTURAL PROCESSED,OIL,RAPESEED OIL,1.78604,2016.0,China,Asia,0
AGRICULTURAL PROCESSED,OIL,RAPESEED OIL,3.395,2009.0,Malaysia,Asia,0
AGRICULTURAL PROCESSED,OIL,RAPESEED OIL,3.63,2010.0,Denmark,N Europe,0
AGRICULTURAL PROCESSED,OIL,RAPESEED OIL,3.63,2010.0,Denmark,N Europe,0
AGRICULTURAL PROCESSED,OIL,RAPESEED OIL,4.3002,2011.0,Turkey,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,RAPESEED OIL,4.3002,2011.0,Turkey,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,SOYBEAN OIL,1.0738,2016.0,China,Asia,0
AGRICULTURAL PROCESSED,OIL,SOYBEAN OIL,1.242892857,2008.0,USA,N America,0
AGRICULTURAL PROCESSED,OIL,SOYBEAN OIL,1.41,2008.0,Argentina,S America,0
AGRICULTURAL PROCESSED,OIL,SOYBEAN OIL,2.164,2015.0,World,World,0
AGRICULTURAL PROCESSED,OIL,SOYBEAN OIL,3.63,2010.0,Denmark,N Europe,0
AGRICULTURAL PROCESSED,OIL,SOYBEAN OIL,4.3002,2011.0,Turkey,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,SOYBEAN OIL,4.3002,2011.0,Turkey,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,SUNFLOWER OIL,0.9,2015.0,World,World,0
AGRICULTURAL PROCESSED,OIL,SUNFLOWER OIL,0.936,2012.0,Portugal,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,SUNFLOWER OIL,0.9846,2011.0,Turkey,Mediterranean area,0
AGRICULTURAL PROCESSED,OIL,SUNFLOWER OIL,1.03,2012.0,France,N Europe,0
AGRICULTURAL PROCESSED,OIL,SUNFLOWER OIL,1.12,2012.0,France,N Europe,0
AGRICULTURAL PROCESSED,PASTA,PASTA,0.55,2011.0,Sweden,N Europe,0
AGRICULTURAL PROCESSED,PASTA,PASTA,0.567,2018.0,Italy,Mediterranean Area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,0.719,2018.0,Italy,Mediterranean Area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,0.784,2017.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,0.8,2013.0,Italy,Mediterranean Area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,0.81,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,0.835,2013.0,Turkey,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,0.837,2016.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,0.838,2018.0,Italy,Mediterranean Area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,0.84,2017.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,0.848,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,0.85,2017.0,Turkey,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,0.874,2017.0,Italy,Mediterranean Area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,0.885,2015.0,Italy,Mediterranean Area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,0.896,2017.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,0.898,2013.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,0.898,2014.0,Italy,Mediterranean Area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,0.921,2017.0,Turkey,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,0.936,2014.0,Turkey,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,0.95,2014.0,Italy,Mediterranean Area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.013,2014.0,World,World,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.0384,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.121,2011.0,Turkey,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.191,2014.0,USA,N America,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.22,2017.0,Greece,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.251,2017.0,Greece,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.291,2017.0,USA,N America,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.297,2017.0,Greece,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.317,2014.0,USA,N America,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.332,2011.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.377,2011.0,Greece,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.403,2013.0,Greece,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.4495,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.47622,2017.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.4906,2011.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.5,2015.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.5061,2017.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.60352,2017.0,USA,N America,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.6579,2011.0,USA,N America,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.701,2014.0,Greece,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.708,2011.0,USA,N America,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.772,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.868,2014.0,USA,N America,0
AGRICULTURAL PROCESSED,PASTA,PASTA,1.9425,2014.0,USA,N America,0
AGRICULTURAL PROCESSED,PASTA,PASTA,2.0735,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,2.079,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,2.085,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,PASTA,PASTA,2.303,2014.0,USA,N America,0
AGRICULTURAL PROCESSED,PESTO,PESTO,2.599,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,PESTO,PESTO,2.827,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,PESTO,PESTO WITHOUT GARLIC,2.717,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SUGAR,BEET SUGAR,0.264,2001.0,Germany,N Europe,0
AGRICULTURAL PROCESSED,SUGAR,BEET SUGAR,0.63543,2016.0,China,Asia,0
AGRICULTURAL PROCESSED,SUGAR,BEET SUGAR,0.67,2016.0,Mexico,C America,0
AGRICULTURAL PROCESSED,SUGAR,BEET SUGAR,0.92,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SUGAR,BEET SUGAR,0.94,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SUGAR,BEET SUGAR,0.96,2010.0,Denmark,N Europe,0
AGRICULTURAL PROCESSED,SUGAR,BEET SUGAR,1.05,2017.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SUGAR,BEET SUGAR,1.22,2017.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SUGAR,BEET SUGAR,1.31,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SUGAR,CANE SUGAR,0.283,2004.0,Mauritius,Africa,0
AGRICULTURAL PROCESSED,SUGAR,CANE SUGAR,0.373,2004.0,Mauritius,Africa,0
AGRICULTURAL PROCESSED,SUGAR,CANE SUGAR,0.47564,2016.0,China,Asia,0
AGRICULTURAL PROCESSED,SUGAR,CANE SUGAR,0.62367,2011.0,Australia,Oceania,0
AGRICULTURAL PROCESSED,SUGAR,CANE SUGAR,0.69,2011.0,Thailand,Asia,0
AGRICULTURAL PROCESSED,SUGAR,CANE SUGAR,0.71,2013.0,World,World,0
AGRICULTURAL PROCESSED,SUGAR,CANE SUGAR,1.509,2013.0,World,World,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,1.427,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,1.793,2015.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,1.875,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,1.908,2015.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,1.94,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,1.947,2015.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,1.955,2016.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,1.993,2013.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,2.015,2015.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,2.147,2012.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,2.168,2012.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,2.24,2013.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,2.275,2016.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,2.281,2016.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,2.282,2016.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,2.315,2016.0,Italy,Mediterranean Area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,2.463,2013.0,Italy,Mediterranean Area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,2.478,2013.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,2.498,2013.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,2.545,2012.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,2.669,2012.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,2.718,2012.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,2.748,2012.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,2.75,2012.0,UK,N Europe,0
AGRICULTURAL PROCESSED,SWEETS,CAKES AND CROISSANT,3.093,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,COCOA CAKES AND CROISSANT,1.087,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,COCOA CAKES AND CROISSANT,1.392,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,COCOA CAKES AND CROISSANT,1.445,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,COCOA CAKES AND CROISSANT,1.64,2010.0,Denmark,N Europe,0
AGRICULTURAL PROCESSED,SWEETS,COCOA CAKES AND CROISSANT,1.833,2015.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,COCOA CAKES AND CROISSANT,1.833,2013.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,COCOA CAKES AND CROISSANT,1.847,2016.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,COCOA CAKES AND CROISSANT,1.914,2015.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,COCOA CAKES AND CROISSANT,1.946,2013.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,COCOA CAKES AND CROISSANT,1.959,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,COCOA CAKES AND CROISSANT,1.992,2013.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,COCOA CAKES AND CROISSANT,2.048,2012.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,COCOA CAKES AND CROISSANT,2.053,2016.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,COCOA CAKES AND CROISSANT,2.267,2013.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,COCOA CAKES AND CROISSANT,2.303,2018.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,COCOA CAKES AND CROISSANT,2.412,2017.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,SWEETS,COCOA CAKES AND CROISSANT,2.943,2013.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,"TOMATO PUREE, PEELED, CHOPPED",TOMATO CHOPPED,1.14,2019.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,"TOMATO PUREE, PEELED, CHOPPED",TOMATO CHOPPED,1.4725,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,"TOMATO PUREE, PEELED, CHOPPED",TOMATO CHOPPED,1.473,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,"TOMATO PUREE, PEELED, CHOPPED",TOMATO CHOPPED,1.5578,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,"TOMATO PUREE, PEELED, CHOPPED",TOMATO PEELED,1.2193,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,"TOMATO PUREE, PEELED, CHOPPED",TOMATO PEELED,1.2989,2014.0,Italy,Mediterranean area,0
AGRICULTURAL PROCESSED,"TOMATO PUREE, PEELED, CHOPPED",TOMATO PEELED,1.3073,2014.0,Italy,Mediterranean area,0
